Id,Request Tijdstempel,Response Tijdstempel,Methode,URL,Code,Reden,RTT,Grootte Resp. Header,Grootte Resp. Body
684,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=%2F%2F768769025541883827.owasp.org&expires=ZAP,200,OK,3,400,23388
685,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=%2F%2F768769025541883827.owasp.org&house-number=ZAP&post-code=ZAP&street=ZAP,200,OK,3,400,23388
686,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=768769025541883827.owasp.org&post-code=ZAP&street=ZAP,200,OK,2,400,23388
687,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=ZAP&expires=768769025541883827.owasp.org,200,OK,2,400,23388
688,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=http%3A%2F%2F768769025541883827.owasp.org&post-code=ZAP&street=ZAP,200,OK,3,400,23388
689,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=https%3A%2F%2F768769025541883827.owasp.org&post-code=ZAP&street=ZAP,200,OK,3,400,23388
690,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=https%3A%2F%2F768769025541883827%252eowasp%252eorg&post-code=ZAP&street=ZAP,200,OK,2,400,23388
691,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=ZAP&expires=http%3A%2F%2F768769025541883827.owasp.org,200,OK,45,400,23388
692,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=ZAP&expires=https%3A%2F%2F768769025541883827.owasp.org,200,OK,2,400,23388
693,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=5%3BURL%3D%27https%3A%2F%2F768769025541883827.owasp.org%27&post-code=ZAP&street=ZAP,200,OK,42,400,23388
694,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=URL%3D%27http%3A%2F%2F768769025541883827.owasp.org%27&post-code=ZAP&street=ZAP,200,OK,3,400,23388
695,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=ZAP&expires=https%3A%2F%2F768769025541883827%252eowasp%252eorg,200,OK,3,400,23388
696,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=ZAP&expires=5%3BURL%3D%27https%3A%2F%2F768769025541883827.owasp.org%27,200,OK,2,400,23388
697,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=http%3A%2F%2F%5C768769025541883827.owasp.org&post-code=ZAP&street=ZAP,200,OK,2,400,23388
698,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=https%3A%2F%2F%5C768769025541883827.owasp.org&post-code=ZAP&street=ZAP,200,OK,2,400,23388
699,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=ZAP&expires=URL%3D%27http%3A%2F%2F768769025541883827.owasp.org%27,200,OK,50,400,23388
700,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=%2F%2F768769025541883827.owasp.org&post-code=ZAP&street=ZAP,200,OK,46,400,23388
701,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=ZAP&expires=http%3A%2F%2F%5C768769025541883827.owasp.org,200,OK,9,400,23388
702,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=768769025541883827.owasp.org&street=ZAP,200,OK,9,400,23388
703,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=http%3A%2F%2F768769025541883827.owasp.org&street=ZAP,200,OK,3,400,23388
704,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=ZAP&expires=https%3A%2F%2F%5C768769025541883827.owasp.org,200,OK,4,400,23388
705,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=ZAP&expires=%2F%2F768769025541883827.owasp.org,200,OK,3,400,23388
706,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=https%3A%2F%2F768769025541883827.owasp.org&street=ZAP,200,OK,3,400,23388
707,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=https%3A%2F%2F768769025541883827%252eowasp%252eorg&street=ZAP,200,OK,3,400,23388
708,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=5%3BURL%3D%27https%3A%2F%2F768769025541883827.owasp.org%27&street=ZAP,200,OK,2,400,23388
709,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=URL%3D%27http%3A%2F%2F768769025541883827.owasp.org%27&street=ZAP,200,OK,2,400,23388
710,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=http%3A%2F%2F%5C768769025541883827.owasp.org&street=ZAP,200,OK,4,400,23388
711,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=https%3A%2F%2F%5C768769025541883827.owasp.org&street=ZAP,200,OK,2,400,23388
712,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=%2F%2F768769025541883827.owasp.org&street=ZAP,200,OK,2,400,23388
713,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=ZAP&street=768769025541883827.owasp.org,200,OK,2,400,23388
714,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=ZAP&street=http%3A%2F%2F768769025541883827.owasp.org,200,OK,47,400,23388
715,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=ZAP&street=https%3A%2F%2F768769025541883827.owasp.org,200,OK,3,400,23388
716,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=ZAP&street=https%3A%2F%2F768769025541883827%252eowasp%252eorg,200,OK,2,400,23388
717,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=ZAP&street=5%3BURL%3D%27https%3A%2F%2F768769025541883827.owasp.org%27,200,OK,2,400,23388
718,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=ZAP&street=URL%3D%27http%3A%2F%2F768769025541883827.owasp.org%27,200,OK,2,400,23388
719,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=ZAP&street=http%3A%2F%2F%5C768769025541883827.owasp.org,200,OK,3,400,23388
720,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=ZAP&street=https%3A%2F%2F%5C768769025541883827.owasp.org,200,OK,45,400,23388
721,Mon Mar 20 13:42:34 CET 2023,Mon Mar 20 13:42:34 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=ZAP&street=%2F%2F768769025541883827.owasp.org,200,OK,2,400,23388
722,Mon Mar 20 13:42:35 CET 2023,Mon Mar 20 13:42:35 CET 2023,GET,http://172.18.0.4:30001/category.html?sort-by=768769025541883827.owasp.org,200,OK,12,400,11518
723,Mon Mar 20 13:42:35 CET 2023,Mon Mar 20 13:42:35 CET 2023,GET,http://172.18.0.4:30001/category.html?sort-by=http%3A%2F%2F768769025541883827.owasp.org,200,OK,10,400,11518
724,Mon Mar 20 13:42:35 CET 2023,Mon Mar 20 13:42:35 CET 2023,GET,http://172.18.0.4:30001/category.html?sort-by=https%3A%2F%2F768769025541883827.owasp.org,200,OK,8,400,11518
725,Mon Mar 20 13:42:35 CET 2023,Mon Mar 20 13:42:35 CET 2023,GET,http://172.18.0.4:30001/category.html?sort-by=https%3A%2F%2F768769025541883827%252eowasp%252eorg,200,OK,6,400,11518
726,Mon Mar 20 13:42:35 CET 2023,Mon Mar 20 13:42:35 CET 2023,GET,http://172.18.0.4:30001/category.html?sort-by=5%3BURL%3D%27https%3A%2F%2F768769025541883827.owasp.org%27,200,OK,4,400,11518
727,Mon Mar 20 13:42:35 CET 2023,Mon Mar 20 13:42:35 CET 2023,GET,http://172.18.0.4:30001/category.html?sort-by=URL%3D%27http%3A%2F%2F768769025541883827.owasp.org%27,200,OK,4,400,11518
728,Mon Mar 20 13:42:35 CET 2023,Mon Mar 20 13:42:35 CET 2023,GET,http://172.18.0.4:30001/category.html?sort-by=http%3A%2F%2F%5C768769025541883827.owasp.org,200,OK,45,400,11518
729,Mon Mar 20 13:42:35 CET 2023,Mon Mar 20 13:42:35 CET 2023,GET,http://172.18.0.4:30001/category.html?sort-by=https%3A%2F%2F%5C768769025541883827.owasp.org,200,OK,18,400,11518
730,Mon Mar 20 13:42:35 CET 2023,Mon Mar 20 13:42:35 CET 2023,GET,http://172.18.0.4:30001/category.html?sort-by=%2F%2F768769025541883827.owasp.org,200,OK,4,400,11518
731,Mon Mar 20 13:42:35 CET 2023,Mon Mar 20 13:42:35 CET 2023,GET,http://172.18.0.4:30001/css,301,Moved Permanently,5,332,41
732,Mon Mar 20 13:42:37 CET 2023,Mon Mar 20 13:42:37 CET 2023,GET,http://172.18.0.4:30001/detail.html?id=768769025541883827.owasp.org,200,OK,6,400,10364
733,Mon Mar 20 13:42:37 CET 2023,Mon Mar 20 13:42:37 CET 2023,GET,http://172.18.0.4:30001/detail.html?id=http%3A%2F%2F768769025541883827.owasp.org,200,OK,5,400,10364
734,Mon Mar 20 13:42:37 CET 2023,Mon Mar 20 13:42:37 CET 2023,GET,http://172.18.0.4:30001/detail.html?id=https%3A%2F%2F768769025541883827.owasp.org,200,OK,6,400,10364
735,Mon Mar 20 13:42:37 CET 2023,Mon Mar 20 13:42:37 CET 2023,GET,http://172.18.0.4:30001/detail.html?id=https%3A%2F%2F768769025541883827%252eowasp%252eorg,200,OK,49,400,10364
736,Mon Mar 20 13:42:37 CET 2023,Mon Mar 20 13:42:37 CET 2023,GET,http://172.18.0.4:30001/detail.html?id=5%3BURL%3D%27https%3A%2F%2F768769025541883827.owasp.org%27,200,OK,3,400,10364
737,Mon Mar 20 13:42:37 CET 2023,Mon Mar 20 13:42:37 CET 2023,GET,http://172.18.0.4:30001/detail.html?id=URL%3D%27http%3A%2F%2F768769025541883827.owasp.org%27,200,OK,3,400,10364
738,Mon Mar 20 13:42:37 CET 2023,Mon Mar 20 13:42:37 CET 2023,GET,http://172.18.0.4:30001/detail.html?id=http%3A%2F%2F%5C768769025541883827.owasp.org,200,OK,2,400,10364
739,Mon Mar 20 13:42:37 CET 2023,Mon Mar 20 13:42:37 CET 2023,GET,http://172.18.0.4:30001/detail.html?id=https%3A%2F%2F%5C768769025541883827.owasp.org,200,OK,2,400,10364
740,Mon Mar 20 13:42:37 CET 2023,Mon Mar 20 13:42:37 CET 2023,GET,http://172.18.0.4:30001/detail.html?id=%2F%2F768769025541883827.owasp.org,200,OK,2,400,10364
741,Mon Mar 20 13:42:37 CET 2023,Mon Mar 20 13:42:37 CET 2023,GET,http://172.18.0.4:30001/img,301,Moved Permanently,5,332,41
742,Mon Mar 20 13:42:38 CET 2023,Mon Mar 20 13:42:38 CET 2023,GET,http://172.18.0.4:30001/js,301,Moved Permanently,8,331,39
743,Mon Mar 20 13:42:40 CET 2023,Mon Mar 20 13:42:40 CET 2023,POST,http://172.18.0.4:30001/customer-orders.html,404,Not Found,7,307,34
744,Mon Mar 20 13:42:40 CET 2023,Mon Mar 20 13:42:40 CET 2023,POST,http://172.18.0.4:30001/customer-orders.html,404,Not Found,48,307,34
745,Mon Mar 20 13:42:40 CET 2023,Mon Mar 20 13:42:40 CET 2023,POST,http://172.18.0.4:30001/customer-orders.html,404,Not Found,3,307,34
746,Mon Mar 20 13:42:40 CET 2023,Mon Mar 20 13:42:40 CET 2023,POST,http://172.18.0.4:30001/customer-orders.html,404,Not Found,8,307,34
747,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E&ccv=ZAP&expires=ZAP,200,OK,9,400,23388
748,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=%22%3E%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E%3C&ccv=ZAP&expires=ZAP,200,OK,6,400,23388
749,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E&ccv=ZAP&expires=ZAP,200,OK,6,400,23388
750,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=%22%3E%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E%3C&ccv=ZAP&expires=ZAP,200,OK,16,401,23388
751,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E&expires=ZAP,200,OK,45,400,23388
752,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=%22%3E%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E%3C&expires=ZAP,200,OK,2,400,23388
753,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E&expires=ZAP,200,OK,2,400,23388
754,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=%22%3E%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E%3C&expires=ZAP,200,OK,2,400,23388
755,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=ZAP&expires=%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E,200,OK,1,400,23388
756,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=ZAP&expires=%22%3E%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E%3C,200,OK,2,400,23388
757,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=ZAP&expires=%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E,200,OK,2,400,23388
758,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=ZAP&expires=%22%3E%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E%3C,200,OK,3,400,23388
759,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E&country=ZAP&house-number=ZAP&post-code=ZAP&street=ZAP,200,OK,3,400,23388
760,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=%22%3E%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E%3C&country=ZAP&house-number=ZAP&post-code=ZAP&street=ZAP,200,OK,3,400,23388
761,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E&country=ZAP&house-number=ZAP&post-code=ZAP&street=ZAP,200,OK,3,400,23388
762,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=%22%3E%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E%3C&country=ZAP&house-number=ZAP&post-code=ZAP&street=ZAP,200,OK,49,400,23388
763,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E&house-number=ZAP&post-code=ZAP&street=ZAP,200,OK,3,400,23388
764,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=%22%3E%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E%3C&house-number=ZAP&post-code=ZAP&street=ZAP,200,OK,4,400,23388
765,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E&house-number=ZAP&post-code=ZAP&street=ZAP,200,OK,3,400,23388
766,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=%22%3E%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E%3C&house-number=ZAP&post-code=ZAP&street=ZAP,200,OK,4,400,23388
767,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E&post-code=ZAP&street=ZAP,200,OK,5,400,23388
768,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=%22%3E%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E%3C&post-code=ZAP&street=ZAP,200,OK,4,400,23388
769,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E&post-code=ZAP&street=ZAP,200,OK,3,400,23388
770,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=%22%3E%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E%3C&post-code=ZAP&street=ZAP,200,OK,3,400,23388
771,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E&street=ZAP,200,OK,3,400,23388
772,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=%22%3E%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E%3C&street=ZAP,200,OK,4,400,23388
773,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E&street=ZAP,200,OK,12,400,23388
774,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=%22%3E%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E%3C&street=ZAP,200,OK,3,400,23388
775,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:41 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=ZAP&street=%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E,200,OK,3,400,23388
776,Mon Mar 20 13:42:41 CET 2023,Mon Mar 20 13:42:42 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=ZAP&street=%22%3E%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E%3C,200,OK,45,400,23388
777,Mon Mar 20 13:42:42 CET 2023,Mon Mar 20 13:42:42 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=ZAP&street=%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E,200,OK,3,400,23388
778,Mon Mar 20 13:42:42 CET 2023,Mon Mar 20 13:42:42 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=ZAP&street=%22%3E%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E%3C,200,OK,2,400,23388
779,Mon Mar 20 13:42:42 CET 2023,Mon Mar 20 13:42:42 CET 2023,GET,http://172.18.0.4:30001/category.html?sort-by=%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E,200,OK,7,400,11518
780,Mon Mar 20 13:42:42 CET 2023,Mon Mar 20 13:42:42 CET 2023,GET,http://172.18.0.4:30001/category.html?sort-by=%22%3E%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E%3C,200,OK,6,400,11518
781,Mon Mar 20 13:42:42 CET 2023,Mon Mar 20 13:42:42 CET 2023,GET,http://172.18.0.4:30001/category.html?sort-by=%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E,200,OK,6,400,11518
782,Mon Mar 20 13:42:42 CET 2023,Mon Mar 20 13:42:42 CET 2023,GET,http://172.18.0.4:30001/category.html?sort-by=%22%3E%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E%3C,200,OK,7,400,11518
783,Mon Mar 20 13:42:42 CET 2023,Mon Mar 20 13:42:42 CET 2023,GET,http://172.18.0.4:30001/css,301,Moved Permanently,6,332,41
784,Mon Mar 20 13:42:44 CET 2023,Mon Mar 20 13:42:44 CET 2023,GET,http://172.18.0.4:30001/detail.html?id=%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E,200,OK,3,400,10364
785,Mon Mar 20 13:42:44 CET 2023,Mon Mar 20 13:42:44 CET 2023,GET,http://172.18.0.4:30001/detail.html?id=%22%3E%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E%3C,200,OK,2,400,10364
786,Mon Mar 20 13:42:44 CET 2023,Mon Mar 20 13:42:44 CET 2023,GET,http://172.18.0.4:30001/detail.html?id=%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E,200,OK,3,400,10364
787,Mon Mar 20 13:42:44 CET 2023,Mon Mar 20 13:42:44 CET 2023,GET,http://172.18.0.4:30001/detail.html?id=%22%3E%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E%3C,200,OK,3,400,10364
788,Mon Mar 20 13:42:44 CET 2023,Mon Mar 20 13:42:44 CET 2023,GET,http://172.18.0.4:30001/img,301,Moved Permanently,2,332,41
789,Mon Mar 20 13:42:46 CET 2023,Mon Mar 20 13:42:46 CET 2023,GET,http://172.18.0.4:30001/js,301,Moved Permanently,2,331,39
790,Mon Mar 20 13:42:47 CET 2023,Mon Mar 20 13:42:47 CET 2023,POST,http://172.18.0.4:30001/customer-orders.html,404,Not Found,3,307,34
791,Mon Mar 20 13:42:47 CET 2023,Mon Mar 20 13:42:47 CET 2023,POST,http://172.18.0.4:30001/customer-orders.html,404,Not Found,3,307,34
792,Mon Mar 20 13:42:47 CET 2023,Mon Mar 20 13:42:47 CET 2023,POST,http://172.18.0.4:30001/customer-orders.html,404,Not Found,3,307,34
793,Mon Mar 20 13:42:47 CET 2023,Mon Mar 20 13:42:47 CET 2023,POST,http://172.18.0.4:30001/customer-orders.html,404,Not Found,47,307,34
794,Mon Mar 20 13:42:47 CET 2023,Mon Mar 20 13:42:47 CET 2023,POST,http://172.18.0.4:30001/customer-orders.html,404,Not Found,3,307,34
795,Mon Mar 20 13:42:48 CET 2023,Mon Mar 20 13:42:48 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=0W45pz4p&ccv=ZAP&expires=ZAP,200,OK,9,400,23388
796,Mon Mar 20 13:42:48 CET 2023,Mon Mar 20 13:42:48 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP0W45pz4p&ccv=ZAP&expires=ZAP,200,OK,6,400,23388
